Target,h2h_home_wins,h2h_away_wins,h2h_ties,home_scored,home_conceded,away_scored,away_conceded
away_win,0,0,1,94.0,124.0,82.0,78.0
away_win,3,8,2,116.0,99.0,176.0,88.0
away_win,2,5,3,40.0,60.0,37.0,65.0
away_win,0,0,0,107.0,61.0,328.0,107.0
home_win,12,1,3,209.0,95.0,222.0,198.0
home_win,3,0,0,132.0,93.0,20.0,99.0
away_win,1,2,1,105.0,154.0,127.0,112.0
home_win,1,0,0,170.0,115.0,35.0,61.0
tie,0,0,0,145.0,143.0,156.0,128.0
away_win,5,10,7,10.0,67.0,63.0,114.0
home_win,18,2,3,143.0,45.0,88.0,78.0
home_win,12,9,7,151.0,118.0,112.0,105.0
home_win,16,4,3,123.0,46.0,94.0,67.0
home_win,5,1,2,152.0,92.0,28.0,113.0
home_win,0,0,0,100.0,78.0,67.0,62.0
home_win,0,1,0,20.0,29.0,41.0,44.0
tie,14,10,10,23.0,27.0,97.0,92.0
away_win,5,4,9,184.0,75.0,207.0,73.0
away_win,0,0,1,89.0,148.0,150.0,108.0
home_win,2,0,0,9.0,22.0,4.0,13.0
home_win,6,10,4,54.0,105.0,80.0,94.0
away_win,2,5,3,198.0,67.0,182.0,96.0
away_win,0,0,0,52.0,125.0,23.0,52.0
away_win,0,2,0,1.0,5.0,5.0,1.0
home_win,0,0,0,82.0,122.0,2.0,2.0
tie,0,0,1,177.0,125.0,62.0,143.0
away_win,0,0,0,60.0,72.0,121.0,103.0
home_win,0,2,1,160.0,72.0,64.0,27.0
home_win,1,4,1,42.0,154.0,79.0,81.0
home_win,6,13,4,67.0,59.0,154.0,91.0
home_win,2,2,0,69.0,85.0,97.0,143.0
away_win,1,1,0,75.0,79.0,112.0,48.0
away_win,0,3,1,76.0,136.0,96.0,92.0
home_win,1,1,0,14.0,20.0,10.0,48.0
tie,5,2,3,147.0,69.0,139.0,119.0
home_win,0,0,0,184.0,93.0,95.0,89.0
away_win,0,0,0,6.0,20.0,85.0,114.0
home_win,6,0,0,222.0,73.0,89.0,96.0
home_win,2,0,0,124.0,157.0,112.0,132.0
home_win,1,2,0,124.0,108.0,127.0,91.0
tie,5,2,3,152.0,55.0,78.0,43.0
tie,0,0,0,41.0,109.0,159.0,89.0
away_win,0,8,2,54.0,84.0,156.0,132.0
home_win,1,0,1,23.0,34.0,61.0,98.0
away_win,10,40,9,81.0,78.0,71.0,41.0
away_win,30,38,30,130.0,120.0,151.0,103.0
tie,0,2,2,178.0,135.0,199.0,163.0
tie,1,2,1,132.0,109.0,119.0,85.0
away_win,2,1,0,66.0,81.0,73.0,43.0
away_win,0,4,1,15.0,103.0,99.0,103.0
tie,1,1,0,6.0,18.0,9.0,23.0
away_win,12,6,5,113.0,117.0,65.0,55.0
tie,1,0,1,82.0,91.0,97.0,101.0
away_win,0,0,0,0.0,0.0,15.0,16.0
home_win,1,2,0,96.0,77.0,79.0,98.0
home_win,0,3,0,96.0,116.0,133.0,78.0
home_win,0,0,0,59.0,20.0,51.0,69.0
home_win,4,8,4,99.0,110.0,139.0,68.0
away_win,0,1,0,63.0,96.0,210.0,108.0
tie,2,8,2,124.0,72.0,152.0,71.0
home_win,3,0,0,252.0,87.0,139.0,86.0
home_win,6,6,4,131.0,99.0,78.0,54.0
tie,1,1,0,99.0,58.0,136.0,102.0
tie,2,1,0,58.0,29.0,10.0,17.0
tie,0,2,0,46.0,71.0,59.0,114.0
home_win,0,2,1,76.0,82.0,124.0,105.0
tie,0,1,0,93.0,128.0,74.0,55.0
home_win,13,4,4,185.0,97.0,180.0,211.0
home_win,0,0,0,69.0,44.0,79.0,66.0
tie,13,7,3,46.0,88.0,37.0,68.0
home_win,0,0,0,19.0,58.0,0.0,0.0
home_win,0,0,0,110.0,93.0,56.0,125.0
tie,0,0,2,118.0,75.0,43.0,29.0
away_win,5,26,10,114.0,118.0,169.0,80.0
home_win,4,4,1,21.0,20.0,40.0,36.0
away_win,0,3,0,7.0,203.0,184.0,76.0
home_win,55,16,34,190.0,70.0,66.0,104.0
tie,2,3,1,110.0,73.0,72.0,69.0
home_win,12,1,0,45.0,32.0,8.0,34.0
home_win,3,11,6,65.0,77.0,106.0,113.0
away_win,0,0,0,10.0,15.0,37.0,23.0
home_win,0,1,1,25.0,60.0,20.0,51.0
tie,7,8,7,152.0,82.0,126.0,75.0
home_win,1,13,2,110.0,142.0,120.0,117.0
away_win,0,1,0,3.0,31.0,97.0,38.0
tie,0,0,0,161.0,127.0,33.0,60.0
tie,4,8,4,33.0,27.0,71.0,35.0
away_win,18,11,11,221.0,98.0,175.0,85.0
away_win,4,7,4,197.0,183.0,197.0,142.0
home_win,3,0,1,143.0,69.0,65.0,73.0
tie,2,4,0,76.0,84.0,31.0,51.0
tie,2,0,2,212.0,124.0,126.0,116.0
away_win,0,3,0,80.0,46.0,212.0,136.0
home_win,2,0,0,104.0,50.0,13.0,48.0
home_win,1,0,0,67.0,64.0,6.0,23.0
home_win,2,1,0,163.0,99.0,107.0,117.0
tie,5,11,5,95.0,100.0,107.0,79.0
home_win,0,0,0,84.0,121.0,119.0,131.0
home_win,4,0,0,21.0,24.0,25.0,90.0
tie,0,0,0,0.0,0.0,2.0,3.0
home_win,13,7,7,152.0,123.0,160.0,139.0
away_win,17,13,5,61.0,29.0,104.0,20.0
away_win,0,0,0,7.0,35.0,164.0,151.0
tie,16,22,8,71.0,55.0,72.0,55.0
away_win,6,4,5,112.0,95.0,57.0,63.0
home_win,0,3,0,96.0,54.0,82.0,104.0
home_win,19,7,5,200.0,58.0,178.0,65.0
away_win,2,1,3,74.0,84.0,115.0,109.0
home_win,0,0,0,195.0,91.0,160.0,135.0
home_win,0,0,0,123.0,84.0,33.0,103.0
away_win,0,2,0,70.0,103.0,142.0,69.0
home_win,1,1,2,69.0,45.0,86.0,86.0
home_win,7,3,2,136.0,97.0,60.0,73.0
tie,0,1,3,87.0,104.0,100.0,99.0
tie,7,2,5,153.0,115.0,95.0,106.0
tie,30,19,13,53.0,73.0,35.0,60.0
home_win,2,0,0,87.0,75.0,10.0,67.0
home_win,0,0,0,122.0,80.0,127.0,141.0
tie,5,1,3,231.0,133.0,82.0,73.0
home_win,20,3,7,68.0,34.0,21.0,34.0
away_win,3,9,1,57.0,182.0,81.0,125.0
home_win,8,1,3,255.0,137.0,134.0,135.0
home_win,0,0,0,68.0,83.0,74.0,58.0
home_win,2,0,0,14.0,30.0,4.0,13.0
home_win,3,1,3,79.0,63.0,116.0,100.0
home_win,1,1,0,35.0,22.0,16.0,23.0
tie,4,12,7,50.0,94.0,51.0,85.0
home_win,6,26,5,60.0,147.0,222.0,107.0
home_win,0,0,0,0.0,0.0,6.0,52.0
home_win,1,0,1,106.0,69.0,97.0,75.0
tie,2,1,1,84.0,96.0,46.0,109.0
home_win,4,15,12,133.0,162.0,124.0,89.0
home_win,9,3,5,150.0,104.0,66.0,150.0
away_win,0,1,0,134.0,86.0,131.0,97.0
home_win,6,8,0,43.0,50.0,82.0,80.0
tie,2,2,1,40.0,118.0,81.0,108.0
away_win,4,2,2,127.0,129.0,119.0,91.0
away_win,0,3,0,48.0,90.0,104.0,93.0
tie,10,0,4,85.0,71.0,44.0,66.0
tie,21,18,7,78.0,35.0,36.0,46.0
away_win,0,1,1,106.0,75.0,106.0,77.0
tie,0,0,0,77.0,122.0,132.0,79.0
tie,3,9,4,125.0,79.0,151.0,67.0
home_win,1,4,1,74.0,132.0,84.0,111.0
tie,23,7,5,339.0,107.0,190.0,230.0
tie,14,13,16,94.0,127.0,135.0,103.0
away_win,2,1,0,200.0,153.0,148.0,77.0
tie,27,8,16,98.0,137.0,131.0,189.0
tie,1,5,1,28.0,54.0,108.0,66.0
tie,0,0,0,91.0,89.0,14.0,51.0
tie,2,8,7,188.0,114.0,136.0,74.0
home_win,3,0,0,51.0,30.0,9.0,24.0
tie,4,2,2,151.0,107.0,62.0,78.0
tie,0,0,0,129.0,93.0,51.0,100.0
home_win,4,1,0,180.0,87.0,228.0,109.0
home_win,0,0,0,56.0,50.0,0.0,0.0
home_win,6,6,3,66.0,69.0,37.0,60.0
away_win,2,4,0,139.0,123.0,84.0,117.0
tie,2,0,1,91.0,85.0,24.0,48.0
away_win,1,6,3,118.0,83.0,113.0,71.0
home_win,2,0,4,63.0,87.0,61.0,70.0
tie,4,17,8,128.0,123.0,202.0,116.0
away_win,2,15,1,141.0,97.0,146.0,108.0
home_win,9,4,6,129.0,83.0,105.0,116.0
home_win,3,0,1,127.0,111.0,29.0,150.0
home_win,1,0,3,22.0,76.0,19.0,93.0
home_win,1,3,2,24.0,24.0,19.0,53.0
home_win,1,10,5,91.0,81.0,132.0,85.0
tie,1,0,0,218.0,149.0,136.0,89.0
home_win,0,1,1,96.0,61.0,174.0,83.0
home_win,4,0,1,201.0,43.0,140.0,92.0
tie,2,4,1,92.0,166.0,145.0,100.0
home_win,0,1,0,23.0,34.0,66.0,48.0
away_win,0,2,0,4.0,95.0,77.0,66.0
home_win,1,1,0,31.0,41.0,53.0,104.0
home_win,0,1,0,96.0,119.0,135.0,87.0
away_win,2,4,0,29.0,45.0,29.0,55.0
away_win,0,0,0,155.0,199.0,60.0,29.0
away_win,0,2,0,67.0,99.0,150.0,82.0
home_win,16,10,6,83.0,74.0,79.0,81.0
tie,7,11,7,48.0,25.0,42.0,86.0
home_win,0,2,1,100.0,107.0,89.0,45.0
tie,1,1,0,201.0,114.0,51.0,56.0
home_win,3,0,0,63.0,97.0,42.0,82.0
home_win,4,8,0,148.0,283.0,183.0,223.0
tie,3,1,0,55.0,79.0,86.0,184.0
away_win,0,5,0,10.0,73.0,57.0,58.0
home_win,20,6,4,108.0,103.0,122.0,120.0
home_win,8,1,2,140.0,153.0,39.0,132.0
home_win,16,4,2,156.0,136.0,147.0,189.0
home_win,13,4,9,136.0,103.0,83.0,89.0
away_win,0,1,1,115.0,116.0,193.0,124.0
away_win,4,4,0,81.0,92.0,204.0,107.0
away_win,2,3,4,62.0,75.0,76.0,71.0
home_win,2,0,0,170.0,122.0,22.0,41.0
home_win,0,0,0,75.0,68.0,43.0,91.0
away_win,4,10,3,88.0,77.0,207.0,83.0
away_win,0,0,0,46.0,21.0,152.0,107.0
home_win,0,1,1,140.0,88.0,140.0,141.0
home_win,0,0,0,81.0,78.0,17.0,115.0
home_win,2,3,1,137.0,108.0,137.0,115.0
away_win,5,9,5,149.0,116.0,147.0,120.0
away_win,0,0,0,42.0,47.0,44.0,28.0
tie,12,3,2,87.0,100.0,52.0,96.0
tie,0,0,0,173.0,96.0,241.0,154.0
home_win,0,0,0,34.0,51.0,72.0,95.0
home_win,3,11,6,170.0,125.0,243.0,86.0
away_win,0,0,0,33.0,50.0,130.0,66.0
away_win,2,0,0,23.0,98.0,144.0,293.0
home_win,6,0,1,120.0,81.0,28.0,48.0
tie,1,0,2,76.0,70.0,106.0,88.0
tie,4,1,0,206.0,89.0,132.0,96.0
tie,1,6,4,127.0,84.0,222.0,87.0
tie,17,23,10,73.0,58.0,72.0,57.0
tie,3,1,0,151.0,77.0,304.0,114.0
away_win,0,3,0,6.0,26.0,61.0,55.0
home_win,0,1,0,83.0,93.0,118.0,77.0
home_win,11,3,6,104.0,130.0,118.0,123.0
tie,0,0,0,1.0,0.0,0.0,3.0
away_win,1,8,3,139.0,108.0,200.0,126.0
away_win,8,17,2,52.0,175.0,93.0,117.0
home_win,0,0,2,90.0,82.0,96.0,98.0
away_win,1,0,1,96.0,77.0,166.0,71.0
home_win,11,2,4,168.0,96.0,146.0,90.0
away_win,0,0,0,14.0,19.0,9.0,7.0
tie,5,4,13,83.0,103.0,70.0,44.0
away_win,9,2,1,74.0,77.0,30.0,39.0
away_win,4,13,4,101.0,72.0,152.0,126.0
tie,2,6,5,215.0,185.0,191.0,132.0
tie,3,0,0,96.0,102.0,26.0,32.0
tie,0,1,2,19.0,32.0,97.0,81.0
home_win,3,2,1,158.0,86.0,84.0,87.0
home_win,6,1,2,122.0,85.0,59.0,84.0
home_win,0,0,0,16.0,23.0,12.0,7.0
home_win,5,2,1,96.0,84.0,91.0,150.0
home_win,3,0,1,57.0,119.0,10.0,133.0
tie,0,1,0,87.0,86.0,122.0,98.0
away_win,1,0,1,109.0,77.0,88.0,89.0
home_win,1,5,2,46.0,53.0,51.0,63.0
home_win,1,0,0,46.0,74.0,16.0,67.0
home_win,17,14,15,170.0,121.0,88.0,111.0
tie,1,5,1,94.0,77.0,114.0,82.0
home_win,2,0,1,227.0,98.0,64.0,84.0
home_win,2,9,0,9.0,29.0,31.0,25.0
tie,0,2,0,67.0,77.0,205.0,151.0
home_win,3,2,1,235.0,77.0,162.0,83.0
home_win,16,9,14,102.0,57.0,108.0,65.0
tie,1,1,0,45.0,75.0,36.0,43.0
home_win,15,56,21,48.0,55.0,102.0,76.0
away_win,13,18,9,99.0,110.0,72.0,115.0
home_win,0,0,0,91.0,57.0,143.0,102.0
away_win,0,1,0,132.0,72.0,128.0,71.0
home_win,6,25,13,37.0,72.0,94.0,76.0
tie,0,0,3,74.0,75.0,15.0,26.0
home_win,3,2,0,152.0,90.0,142.0,139.0
away_win,3,8,6,104.0,92.0,78.0,79.0
home_win,0,0,0,16.0,3.0,26.0,15.0
away_win,0,0,0,104.0,122.0,201.0,126.0
home_win,3,2,0,16.0,107.0,30.0,72.0
home_win,15,37,12,94.0,128.0,175.0,102.0
away_win,11,3,3,90.0,68.0,71.0,66.0
home_win,3,0,0,126.0,69.0,15.0,88.0
home_win,0,0,0,108.0,104.0,226.0,117.0
tie,0,7,2,18.0,30.0,29.0,36.0
away_win,0,4,0,16.0,81.0,43.0,58.0
home_win,1,0,0,161.0,104.0,24.0,150.0
home_win,0,0,0,180.0,106.0,132.0,93.0
home_win,7,0,3,173.0,76.0,137.0,90.0
home_win,5,1,2,120.0,92.0,121.0,81.0
tie,1,0,0,54.0,67.0,11.0,17.0
home_win,8,2,1,59.0,46.0,21.0,96.0
away_win,7,8,6,112.0,105.0,116.0,115.0
tie,7,6,8,152.0,83.0,196.0,100.0
tie,2,0,0,49.0,40.0,8.0,3.0
home_win,26,9,10,106.0,79.0,55.0,97.0
away_win,10,3,3,97.0,108.0,56.0,128.0
home_win,0,0,1,61.0,107.0,55.0,96.0
tie,9,3,3,64.0,44.0,87.0,92.0
home_win,5,6,7,61.0,33.0,120.0,58.0
tie,1,0,0,44.0,49.0,75.0,68.0
home_win,0,1,1,97.0,103.0,157.0,84.0
away_win,6,2,3,31.0,44.0,26.0,51.0
tie,0,1,0,148.0,80.0,80.0,38.0
home_win,0,0,0,61.0,75.0,48.0,56.0
home_win,1,0,1,96.0,114.0,26.0,167.0
tie,4,8,2,125.0,94.0,106.0,82.0
away_win,2,14,4,136.0,112.0,311.0,115.0
home_win,8,15,8,75.0,95.0,98.0,162.0
tie,34,10,16,213.0,120.0,218.0,118.0
away_win,0,3,1,31.0,74.0,89.0,91.0
tie,4,4,3,114.0,97.0,147.0,153.0
away_win,1,1,0,13.0,18.0,28.0,26.0
home_win,0,0,0,59.0,90.0,42.0,113.0
tie,0,0,0,20.0,68.0,76.0,88.0
away_win,0,1,0,16.0,163.0,126.0,185.0
home_win,1,5,1,54.0,92.0,116.0,92.0
home_win,0,0,0,31.0,40.0,68.0,86.0
away_win,2,4,1,145.0,69.0,195.0,113.0
home_win,3,5,0,118.0,78.0,67.0,55.0
home_win,5,5,0,162.0,85.0,81.0,94.0
home_win,8,8,2,90.0,45.0,78.0,45.0
tie,3,12,3,237.0,187.0,205.0,149.0
tie,3,4,1,105.0,47.0,161.0,97.0
away_win,1,8,1,113.0,98.0,201.0,171.0
tie,0,2,0,108.0,129.0,100.0,81.0
tie,0,3,0,50.0,45.0,68.0,105.0
tie,12,9,3,183.0,75.0,258.0,79.0
home_win,2,1,2,46.0,61.0,56.0,74.0
away_win,2,14,4,128.0,89.0,160.0,118.0
home_win,1,0,0,34.0,4.0,6.0,8.0
tie,0,2,0,13.0,14.0,78.0,101.0
tie,0,4,1,117.0,122.0,98.0,63.0
home_win,19,28,16,124.0,65.0,76.0,54.0
home_win,10,3,3,133.0,91.0,31.0,30.0
away_win,1,6,3,80.0,119.0,229.0,130.0
home_win,1,10,3,87.0,100.0,155.0,100.0
away_win,4,15,2,145.0,187.0,155.0,136.0
tie,0,1,3,119.0,74.0,134.0,73.0
home_win,14,7,12,222.0,60.0,198.0,78.0
home_win,0,1,0,63.0,45.0,24.0,49.0
home_win,17,17,7,118.0,69.0,117.0,121.0
home_win,0,0,0,52.0,77.0,68.0,88.0
tie,0,0,0,14.0,38.0,38.0,18.0
tie,8,7,7,124.0,85.0,103.0,89.0
tie,1,2,0,38.0,33.0,45.0,36.0
tie,5,7,1,61.0,42.0,73.0,30.0
away_win,4,4,4,122.0,65.0,212.0,69.0
away_win,1,0,1,177.0,60.0,93.0,77.0
home_win,0,0,1,104.0,61.0,83.0,106.0
home_win,1,0,0,68.0,124.0,95.0,133.0
tie,0,2,0,61.0,66.0,105.0,54.0
home_win,2,0,0,107.0,88.0,22.0,59.0
home_win,18,29,22,127.0,140.0,136.0,142.0
home_win,1,0,0,133.0,62.0,32.0,61.0
away_win,0,0,0,8.0,6.0,204.0,100.0
away_win,0,1,0,2.0,20.0,17.0,4.0
home_win,2,1,0,180.0,96.0,126.0,98.0
home_win,0,0,0,122.0,79.0,97.0,102.0
tie,0,1,0,77.0,91.0,38.0,70.0
away_win,0,0,0,127.0,106.0,218.0,148.0
away_win,3,14,5,201.0,216.0,292.0,116.0
away_win,14,3,8,282.0,192.0,69.0,172.0
away_win,0,1,0,18.0,24.0,122.0,128.0
tie,3,8,0,163.0,74.0,68.0,40.0
away_win,2,3,6,130.0,87.0,180.0,101.0
away_win,2,0,0,251.0,133.0,130.0,107.0
home_win,3,0,4,136.0,79.0,63.0,91.0
away_win,5,5,4,77.0,78.0,134.0,94.0
away_win,0,3,0,34.0,119.0,246.0,87.0
away_win,4,7,8,97.0,134.0,120.0,86.0
home_win,5,1,3,190.0,175.0,76.0,105.0
away_win,5,6,10,67.0,121.0,119.0,129.0
tie,12,4,1,106.0,41.0,73.0,61.0
away_win,0,5,0,5.0,215.0,70.0,113.0
away_win,0,0,0,62.0,117.0,157.0,93.0
home_win,33,4,6,183.0,117.0,57.0,150.0
home_win,3,3,1,89.0,61.0,95.0,68.0
home_win,3,17,3,124.0,48.0,123.0,61.0
tie,0,2,0,77.0,55.0,29.0,18.0
away_win,0,5,1,72.0,120.0,92.0,62.0
home_win,4,1,4,256.0,76.0,132.0,91.0
tie,0,7,2,94.0,71.0,124.0,89.0
home_win,1,2,0,185.0,107.0,162.0,109.0
away_win,18,4,3,65.0,47.0,52.0,73.0
home_win,28,29,16,94.0,68.0,117.0,83.0
away_win,0,1,0,24.0,58.0,58.0,80.0
tie,1,2,3,65.0,89.0,96.0,84.0
home_win,4,1,1,70.0,64.0,172.0,80.0
away_win,0,0,0,1.0,6.0,93.0,74.0
tie,7,15,4,102.0,218.0,202.0,253.0
away_win,0,3,0,39.0,92.0,159.0,100.0
tie,1,3,1,80.0,80.0,101.0,76.0
tie,0,0,1,32.0,89.0,59.0,66.0
away_win,0,1,0,19.0,117.0,92.0,80.0
away_win,4,4,2,116.0,115.0,94.0,84.0
away_win,13,35,13,78.0,97.0,198.0,102.0
tie,0,1,0,16.0,23.0,19.0,14.0
away_win,15,17,22,127.0,113.0,140.0,69.0
home_win,0,0,0,101.0,90.0,6.0,14.0
tie,5,9,4,89.0,79.0,59.0,76.0
home_win,1,1,0,1.0,5.0,7.0,1.0
away_win,0,1,0,80.0,108.0,131.0,134.0
tie,1,8,1,84.0,132.0,114.0,77.0
home_win,1,0,1,68.0,60.0,42.0,123.0
home_win,16,18,6,59.0,19.0,89.0,34.0
away_win,2,15,2,34.0,84.0,86.0,21.0
home_win,2,1,0,104.0,69.0,126.0,119.0
away_win,6,4,3,36.0,38.0,104.0,103.0
home_win,8,5,5,164.0,107.0,258.0,146.0
home_win,1,2,2,185.0,147.0,175.0,112.0
tie,2,1,1,156.0,90.0,131.0,87.0
tie,3,7,2,48.0,78.0,133.0,113.0
away_win,0,0,0,1.0,9.0,75.0,67.0
home_win,10,2,5,201.0,110.0,169.0,174.0
home_win,19,9,11,188.0,79.0,131.0,84.0
away_win,0,1,1,27.0,165.0,79.0,118.0
home_win,4,0,0,169.0,71.0,11.0,43.0
away_win,18,23,17,89.0,101.0,65.0,89.0
tie,2,2,2,166.0,94.0,96.0,84.0
away_win,8,19,5,40.0,77.0,65.0,71.0
away_win,1,2,3,57.0,16.0,272.0,100.0
away_win,10,7,4,225.0,82.0,148.0,93.0
home_win,4,1,1,235.0,135.0,81.0,96.0
away_win,5,18,5,51.0,63.0,44.0,34.0
home_win,0,1,0,44.0,50.0,68.0,40.0
home_win,6,0,0,159.0,65.0,111.0,95.0
away_win,9,15,5,27.0,52.0,32.0,99.0
away_win,0,6,0,46.0,70.0,68.0,38.0
away_win,3,8,4,203.0,83.0,275.0,100.0
home_win,14,16,6,24.0,25.0,31.0,30.0
home_win,1,1,1,90.0,74.0,66.0,85.0
away_win,1,0,1,36.0,26.0,125.0,65.0
tie,4,0,0,85.0,29.0,119.0,61.0
tie,0,0,0,99.0,77.0,79.0,82.0
tie,0,0,1,33.0,17.0,114.0,73.0
home_win,1,0,0,256.0,164.0,59.0,93.0
away_win,1,0,0,10.0,29.0,59.0,90.0
home_win,1,0,0,212.0,100.0,7.0,151.0
home_win,38,7,16,167.0,79.0,96.0,67.0
away_win,0,1,0,156.0,84.0,139.0,90.0
tie,1,1,1,34.0,31.0,160.0,83.0
tie,1,7,6,6.0,18.0,33.0,29.0
home_win,6,22,6,37.0,30.0,115.0,48.0
home_win,1,0,0,151.0,91.0,10.0,14.0
home_win,11,23,9,107.0,82.0,150.0,117.0
home_win,0,0,0,160.0,106.0,39.0,38.0
tie,44,4,7,54.0,20.0,6.0,9.0
home_win,1,0,0,118.0,99.0,93.0,115.0
home_win,31,10,7,110.0,90.0,69.0,157.0
home_win,49,36,23,125.0,40.0,62.0,35.0
away_win,0,3,0,13.0,26.0,88.0,71.0
home_win,3,3,2,109.0,72.0,104.0,89.0
home_win,0,0,0,105.0,132.0,90.0,105.0
home_win,0,3,0,6.0,15.0,29.0,36.0
away_win,3,11,4,176.0,160.0,193.0,87.0
tie,27,37,30,141.0,94.0,135.0,136.0
away_win,3,0,1,153.0,92.0,102.0,106.0
home_win,0,0,1,61.0,64.0,51.0,67.0
away_win,4,6,5,55.0,88.0,146.0,113.0
home_win,0,0,0,41.0,76.0,48.0,104.0
away_win,0,2,1,135.0,126.0,111.0,128.0
home_win,21,1,2,73.0,101.0,35.0,99.0
home_win,0,10,4,46.0,52.0,82.0,60.0
home_win,0,0,0,98.0,134.0,52.0,56.0
tie,7,1,3,68.0,60.0,51.0,49.0
away_win,23,13,13,111.0,124.0,102.0,108.0
home_win,4,1,1,81.0,165.0,26.0,44.0
away_win,0,0,0,98.0,68.0,183.0,70.0
home_win,3,0,1,223.0,105.0,50.0,80.0
home_win,1,0,0,162.0,125.0,119.0,118.0
home_win,24,2,0,8.0,22.0,0.0,12.0
home_win,33,7,12,208.0,190.0,59.0,31.0
away_win,0,5,0,6.0,216.0,51.0,99.0
away_win,2,4,1,4.0,3.0,33.0,12.0
home_win,0,0,0,49.0,38.0,11.0,15.0
home_win,0,1,0,129.0,108.0,77.0,106.0
home_win,0,0,0,76.0,128.0,89.0,64.0
away_win,0,2,0,47.0,99.0,122.0,93.0
home_win,0,0,0,11.0,64.0,6.0,38.0
home_win,2,0,2,87.0,159.0,14.0,83.0
tie,21,3,4,148.0,66.0,71.0,101.0
away_win,0,1,0,0.0,4.0,1.0,0.0
home_win,0,1,1,16.0,41.0,64.0,67.0
away_win,8,6,1,31.0,40.0,20.0,31.0
home_win,3,3,1,42.0,110.0,42.0,63.0
away_win,1,1,0,54.0,62.0,81.0,24.0
away_win,0,5,0,64.0,175.0,207.0,153.0
home_win,10,2,2,105.0,50.0,54.0,98.0
away_win,0,1,0,62.0,52.0,56.0,58.0
home_win,6,2,3,31.0,14.0,15.0,23.0
away_win,9,8,2,230.0,143.0,233.0,134.0
home_win,3,4,2,109.0,93.0,79.0,75.0
away_win,0,0,0,111.0,135.0,137.0,92.0
tie,1,1,0,114.0,87.0,79.0,111.0
away_win,0,0,0,48.0,80.0,212.0,110.0
away_win,3,10,4,26.0,28.0,44.0,35.0
tie,2,3,3,119.0,66.0,151.0,64.0
home_win,6,1,0,85.0,17.0,23.0,99.0
home_win,2,9,4,167.0,62.0,116.0,54.0
tie,4,9,1,39.0,59.0,45.0,44.0
tie,6,20,6,11.0,22.0,39.0,25.0
away_win,8,5,6,101.0,101.0,142.0,99.0
away_win,5,2,4,42.0,40.0,42.0,64.0
home_win,0,0,0,47.0,6.0,1.0,14.0
tie,0,6,1,87.0,83.0,129.0,68.0
home_win,27,7,14,76.0,78.0,80.0,96.0
away_win,2,0,0,76.0,66.0,48.0,40.0
tie,0,1,0,74.0,109.0,52.0,13.0
away_win,1,5,1,89.0,109.0,119.0,97.0
tie,1,9,1,10.0,21.0,111.0,100.0
home_win,13,22,7,218.0,102.0,148.0,76.0
away_win,6,6,4,34.0,54.0,27.0,47.0
tie,18,34,14,36.0,48.0,32.0,27.0
away_win,1,5,1,15.0,24.0,124.0,76.0
tie,21,3,4,99.0,74.0,62.0,66.0
away_win,1,3,1,179.0,114.0,259.0,105.0
tie,0,3,0,26.0,30.0,34.0,33.0
tie,19,30,11,120.0,118.0,111.0,96.0
tie,0,5,1,70.0,99.0,140.0,122.0
away_win,5,32,9,113.0,103.0,229.0,66.0
tie,26,17,10,83.0,46.0,84.0,79.0
away_win,0,3,1,13.0,104.0,160.0,86.0
home_win,4,2,1,152.0,144.0,88.0,129.0
home_win,0,0,0,85.0,69.0,66.0,135.0
home_win,9,3,4,153.0,103.0,92.0,90.0
home_win,1,0,0,4.0,1.0,9.0,11.0
away_win,0,4,0,104.0,118.0,73.0,60.0
away_win,0,0,0,28.0,180.0,80.0,102.0
tie,4,8,4,71.0,77.0,150.0,93.0
home_win,0,0,0,167.0,125.0,51.0,41.0
home_win,27,32,20,178.0,114.0,93.0,99.0
home_win,0,1,0,68.0,72.0,14.0,26.0
tie,1,0,0,139.0,110.0,86.0,99.0
home_win,0,3,0,24.0,86.0,55.0,122.0
away_win,6,13,12,56.0,149.0,114.0,101.0
away_win,0,2,0,88.0,156.0,169.0,82.0
home_win,2,0,0,255.0,113.0,55.0,135.0
home_win,6,4,2,173.0,117.0,193.0,109.0
home_win,12,6,7,42.0,79.0,27.0,125.0
home_win,36,26,20,105.0,73.0,12.0,12.0
away_win,1,1,3,82.0,110.0,150.0,90.0
away_win,0,1,1,90.0,77.0,79.0,80.0
home_win,0,0,0,53.0,58.0,6.0,16.0
home_win,1,0,0,76.0,67.0,45.0,78.0
home_win,2,1,4,190.0,53.0,172.0,111.0
home_win,7,1,1,202.0,126.0,8.0,68.0
away_win,0,5,2,127.0,87.0,170.0,68.0
away_win,2,14,1,154.0,122.0,157.0,115.0
home_win,0,0,0,57.0,88.0,63.0,146.0
home_win,5,3,0,114.0,61.0,32.0,51.0
home_win,7,24,18,103.0,82.0,121.0,47.0
home_win,2,2,3,43.0,38.0,16.0,20.0
tie,26,19,11,94.0,56.0,105.0,75.0
home_win,4,0,0,38.0,40.0,14.0,97.0
home_win,14,18,3,80.0,143.0,145.0,180.0
away_win,0,2,0,47.0,169.0,85.0,37.0
home_win,2,0,0,69.0,38.0,2.0,75.0
away_win,1,4,2,26.0,83.0,144.0,90.0
home_win,9,12,4,184.0,82.0,111.0,93.0
away_win,0,1,0,8.0,166.0,121.0,68.0
tie,16,31,17,103.0,147.0,186.0,140.0
